,X.1,X,AA,Segment,duration,intensity,cog,sdev,skew,kurt,Speaker,keyword,Variety,Stress
395,395,395,395,l,63.66394847,71.27680122,643.2638052,711.2927592,13.89322496,290.5757486,s36,lasa,AG,Stressed
396,396,396,396,l,82.39058429,67.52287606,631.4503783,514.4056147,20.68917672,595.977572,s36,lasa,AG,Stressed
434,434,434,434,l,78.80838497,69.80555635,400.1960808,350.823982,33.3435239,1481.00071,s36,lisa1,AG,Unstressed
435,435,435,435,l,91.09808417,57.4706685,745.4709562,730.5211332,7.801045453,105.7950493,s36,lisa1,AG,Unstressed
474,474,474,474,l,85.68620766,59.61531661,1703.054857,1443.481873,1.632230521,9.479516763,s36,lisa,AG,Stressed
475,475,475,475,l,80.84748304,61.56570921,432.1354556,507.5959002,19.59358539,571.5709874,s36,lisa,AG,Stressed
516,516,516,516,l,73.57849117,71.33520102,1140.272784,1471.197925,7.200884846,69.94399123,s36,sala1,AG,Stressed
517,517,517,517,l,80.51522859,63.73079875,669.2590019,584.9589087,17.71941301,445.9306008,s36,sala1,AG,Stressed
556,556,556,556,l,62.39084677,67.68712068,831.5457898,598.7092803,7.39577319,123.3108238,s36,sala,AG,Stressed
557,557,557,557,l,66.32011725,66.26184532,658.138191,716.0838445,10.42184308,195.9455271,s36,sala,AG,Stressed
594,594,594,594,l,74.80535199,60.6630385,754.6146537,776.1753641,9.553226108,160.0382885,s36,sali1,AG,Stressed
595,595,595,595,l,69.89790869,68.9477672,1815.671312,1423.036387,1.170850659,5.55200144,s36,sali1,AG,Stressed
633,633,633,633,l,70.20296597,59.79134304,697.9972991,619.8189696,12.78958738,274.230575,s36,sali,AG,Stressed
634,634,634,634,l,72.41794714,55.01821392,698.6090803,562.2836763,12.1113303,264.4762256,s36,sali,AG,Stressed
1000,1000,1000,1000,m,60.33525865,53.21263541,821.7174029,722.8769207,13.35463352,236.167623,s36,masa1,AG,Unstressed
1001,1001,1001,1001,m,73.65378832,55.74819334,982.373646,1340.150863,8.389428819,92.88278719,s36,masa1,AG,Unstressed
1040,1040,1040,1040,m,83.65813174,68.00580988,482.2134036,816.2636024,15.19979315,288.5838091,s36,masa,AG,Stressed
1041,1041,1041,1041,m,86.30344816,61.70596662,670.5078442,1177.248449,10.08678736,129.2084332,s36,masa,AG,Stressed
1080,1080,1080,1080,m,78.91309541,58.60290807,626.7034089,869.6007094,14.40814338,257.9889104,s36,misa1,AG,Unstressed
1081,1081,1081,1081,m,83.88959693,59.54582476,638.2453319,1231.802519,10.03869509,124.6636091,s36,misa1,AG,Unstressed
1120,1120,1120,1120,m,55.51519227,56.15811885,591.8765763,578.6013891,19.94372224,495.6531524,s36,misa,AG,Stressed
1121,1121,1121,1121,m,73.08788822,65.36106366,728.7596,1235.14558,10.15243081,125.3178221,s36,misa,AG,Stressed
1161,1161,1161,1161,m,58.90589885,61.65343761,1138.802704,1045.497411,9.370083051,133.1494702,s36,sama1,AG,Stressed
1162,1162,1162,1162,m,76.1880573,56.11905459,1051.295846,869.7972183,10.39801469,179.1121199,s36,sama1,AG,Stressed
1201,1201,1201,1201,m,69.23474067,57.82384715,901.6293181,1358.887842,8.053685136,87.22515877,s36,sama,AG,Stressed
1202,1202,1202,1202,m,58.67710589,59.79130038,578.2827253,730.8914204,13.32312004,262.6900881,s36,sama,AG,Stressed
1240,1240,1240,1240,m,71.99351961,59.81747747,656.0141132,487.7005378,14.94966556,405.3499647,s36,sami1,AG,Stressed
1241,1241,1241,1241,m,70.2294927,69.31638313,687.7800095,999.4119296,10.98513055,162.6088301,s36,sami1,AG,Stressed
1280,1280,1280,1280,m,58.62405245,59.8735371,764.6072217,1184.898684,10.19725107,130.2018605,s36,sami,AG,Stressed
1281,1281,1281,1281,m,78.31351079,59.4980333,452.6634746,595.848995,21.42388461,567.8160331,s36,sami,AG,Stressed
1646,1646,1646,1646,n,62.40742318,68.09983979,406.778583,217.1485812,21.20454015,1178.040802,s36,nasa1,AG,Unstressed
1647,1647,1647,1647,n,83.17866814,58.085586,434.5094634,349.6544737,23.19554963,870.9735637,s36,nasa1,AG,Unstressed
1686,1686,1686,1686,n,60.01561625,63.80145537,1060.11026,966.279629,3.84180398,43.1181103,s36,nasa,AG,Stressed
1687,1687,1687,1687,n,90.46982152,63.91986797,882.6373508,1835.344425,6.027511153,45.24880337,s36,nasa,AG,Stressed
1726,1726,1726,1726,n,69.72072616,58.06042054,586.5337729,798.5320119,11.37195529,195.3319785,s36,nisa1,AG,Unstressed
1727,1727,1727,1727,n,78.99613967,64.81546822,417.8300732,423.6223987,29.26865485,1085.002884,s36,nisa1,AG,Unstressed
1765,1765,1765,1765,n,87.13010954,63.43317101,650.2591631,728.9389822,15.56363191,318.0902457,s36,nisa,AG,Stressed
1766,1766,1766,1766,n,85.19729229,72.11731802,462.9973475,727.6595062,15.53865417,316.6289684,s36,nisa,AG,Stressed
1803,1803,1803,1803,n,59.04847998,60.43207496,1121.82858,1052.925232,7.598290496,104.9595177,s36,sana1,AG,Stressed
1804,1804,1804,1804,n,61.47567491,56.86970726,591.2682194,840.6092588,13.63141631,244.9935072,s36,sana1,AG,Stressed
1830,1830,1830,1830,n,53.45465778,60.01290849,1126.492107,1707.010242,5.90370271,49.63863812,s36,sana,AG,Stressed
1831,1831,1831,1831,n,64.06203016,60.5395835,407.0320329,447.3201417,27.82881145,976.7820546,s36,sana,AG,Stressed
1869,1869,1869,1869,n,72.57710747,60.04248556,646.6472834,595.5076762,13.59042938,317.6420471,s36,sani1,AG,Stressed
1870,1870,1870,1870,n,59.81775487,64.21126509,630.2028859,656.1582118,14.6029852,326.4778427,s36,sani1,AG,Stressed
1908,1908,1908,1908,n,47.07166564,60.4645369,406.3503803,278.6851709,28.8466872,1531.105342,s36,sani,AG,Stressed
1909,1909,1909,1909,n,62.55995461,61.76128547,400.5036565,285.6472298,43.20510538,2387.791619,s36,sani,AG,Stressed
2260,2260,2260,2260,r,18.12066901,55.14205418,1510.042509,926.3974143,6.055638842,81.60978253,s36,rasa1,AG,Unstressed
2261,2261,2261,2261,r,17.43644576,54.15171196,1549.680444,1274.426829,6.897540819,74.23555177,s36,rasa1,AG,Unstressed
2299,2299,2299,2299,r,27.45230102,56.11666376,1826.429356,2194.616314,5.109289541,31.97206067,s36,rasa,AG,Stressed
2300,2300,2300,2300,r,68.77822688,NA,1638.790909,1768.751587,6.062474412,48.7261029,s36,rasa,AG,Stressed
2337,2337,2337,2337,r,26.32747791,57.15922736,1780.225419,1748.166402,5.310613839,39.77783207,s36,risa1,AG,Unstressed
2338,2338,2338,2338,r,22.99570983,46.59652977,3245.195724,2346.067639,1.956095751,6.754137834,s36,risa1,AG,Unstressed
2377,2377,2377,2377,r,52.51513385,50.47499204,1265.076853,1465.350044,5.987583295,51.62196925,s36,risa,AG,Stressed
2378,2378,2378,2378,r,40.03230497,45.68594891,1033.903297,886.2559304,6.385794782,67.71992713,s36,risa,AG,Stressed
2417,2417,2417,2417,r,13.32411677,56.62247138,1012.199169,1077.24455,8.673271922,91.38280444,s36,sara1,AG,Stressed
2418,2418,2418,2418,r,20.62452524,53.80275138,1073.816896,1704.870346,6.668874281,57.57415286,s36,sara1,AG,Stressed
2457,2457,2457,2457,r,12.81240603,57.87709812,1817.619371,1697.214577,5.972863519,47.89322752,s36,sara,AG,Stressed
2458,2458,2458,2458,r,14.9942288,50.58353129,1685.712561,1950.07689,5.904891744,43.53027433,s36,sara,AG,Stressed
2496,2496,2496,2496,r,36.83566734,59.76484985,1446.290261,1080.806991,5.192864305,53.33965931,s36,sari1,AG,Stressed
2497,2497,2497,2497,r,30.39962177,58.1255684,818.9496204,626.2041006,13.51189768,296.684779,s36,sari1,AG,Stressed
2536,2536,2536,2536,r,42.96002395,56.47580311,999.3437421,904.5559487,9.407399275,142.9895178,s36,sari,AG,Stressed
2537,2537,2537,2537,r,20.23657195,53.06908457,1304.219435,1201.941674,8.179539934,100.3984917,s36,sari,AG,Stressed
339,339,339,339,l,51.30811637,53.69169682,709.6756348,916.5435095,9.497980395,130.5541166,s37,lasa1,AG,Unstressed
340,340,340,340,l,79.93264445,53.10278316,572.8024887,432.8319458,17.00007931,413.7663695,s37,lasa1,AG,Unstressed
379,379,379,379,l,80.54031444,57.27530035,641.4389089,613.2575911,9.334100178,127.3998217,s37,lasa,AG,Stressed
380,380,380,380,l,68.94355916,58.95280608,539.7525915,178.4161188,38.44022682,2130.478303,s37,lasa,AG,Stressed
418,418,418,418,l,61.64689471,47.9987081,1308.365435,1429.474451,5.395138483,45.12874711,s37,lisa1,AG,Unstressed
419,419,419,419,l,65.96757819,51.98065669,521.958606,540.2705165,11.57759373,154.9333032,s37,lisa1,AG,Unstressed
458,458,458,458,l,63.18999595,52.5131028,1976.457073,1534.681845,2.255792431,15.98262686,s37,lisa,AG,Stressed
459,459,459,459,l,127.5648732,43.85273762,1061.847169,1215.573975,4.621423406,40.11900203,s37,lisa,AG,Stressed
500,500,500,500,l,64.93741194,57.05481718,810.1420063,1074.349236,5.679294322,47.1123214,s37,sala1,AG,Stressed
501,501,501,501,l,59.54585599,56.18604781,1414.590476,1797.615438,5.205778258,33.09366223,s37,sala1,AG,Stressed
540,540,540,540,l,65.9189006,56.39450264,1248.22666,1389.235755,3.618752633,25.74410415,s37,sala,AG,Stressed
541,541,541,541,l,61.83378564,54.70948623,925.8057418,1087.565259,4.639973351,27.2133156,s37,sala,AG,Stressed
578,578,578,578,l,73.92665437,52.97360288,912.5285299,989.4816588,5.946220554,65.5739845,s37,sali1,AG,Stressed
579,579,579,579,l,57.72214395,49.8859296,1245.334738,1790.461145,4.316219052,25.56407325,s37,sali1,AG,Stressed
618,618,618,618,l,83.66527666,50.70486373,595.7755244,732.0468955,16.55842866,343.794946,s37,sali,AG,Stressed
619,619,619,619,l,50.20513451,54.76819763,1387.917302,1486.765388,3.457475546,21.11930025,s37,sali,AG,Stressed
984,984,984,984,m,65.8274394,50.70172111,486.6201924,273.1952916,35.72591341,1879.622594,s37,masa1,AG,Unstressed
985,985,985,985,m,93.13718224,50.10829072,1208.197675,1000.262513,5.195894288,47.7958087,s37,masa1,AG,Unstressed
1024,1024,1024,1024,m,54.9564486,50.40256518,677.6949033,814.0857195,13.29024296,245.5286581,s37,masa,AG,Stressed
1025,1025,1025,1025,m,70.03396489,56.02141596,740.4066632,994.681676,10.57802144,156.7382207,s37,masa,AG,Stressed
1064,1064,1064,1064,m,64.23158929,53.07088995,658.0242717,647.4428712,10.60757578,212.9739745,s37,misa1,AG,Unstressed
1065,1065,1065,1065,m,86.30344816,53.39368616,648.9639408,784.8323085,12.05165082,216.3282547,s37,misa1,AG,Unstressed
1104,1104,1104,1104,m,85.35554311,53.69286612,625.8928694,423.5173133,13.00460785,329.6700627,s37,misa,AG,Stressed
1105,1105,1105,1105,m,95.47938948,51.4791417,675.2994577,680.4098547,14.15793015,301.8494521,s37,misa,AG,Stressed
1145,1145,1145,1145,m,75.08388256,48.59379127,663.7410983,594.1755192,8.057439966,137.6169224,s37,sama1,AG,Stressed
1146,1146,1146,1146,m,55.3181599,49.33944187,880.6305505,527.7808567,10.61950441,240.6426853,s37,sama1,AG,Stressed
1185,1185,1185,1185,m,74.27481758,53.46698643,808.9730364,1006.352427,9.866596565,141.415421,s37,sama,AG,Stressed
1186,1186,1186,1186,m,63.26622855,43.59241098,985.3797558,898.5029609,8.410353448,117.4052774,s37,sama,AG,Stressed
1224,1224,1224,1224,m,90.72138433,51.53005297,607.9414702,393.4983474,17.04718331,538.8485302,s37,sami1,AG,Stressed
1225,1225,1225,1225,m,67.41434448,52.17862261,1083.657623,991.779829,4.177176736,27.93833022,s37,sami1,AG,Stressed
1264,1264,1264,1264,m,65.45468299,51.81271044,576.008219,690.2385681,12.83092677,262.8075772,s37,sami,AG,Stressed
1265,1265,1265,1265,m,73.39145072,50.83769252,797.5715416,737.3375067,8.383403934,133.1255875,s37,sami,AG,Stressed
1630,1630,1630,1630,n,48.55808951,53.39580913,509.8375144,258.4659082,28.24130003,1295.1332,s37,nasa1,AG,Unstressed
1631,1631,1631,1631,n,52.02455623,51.35195359,680.6522483,999.6949037,9.686006454,131.0121077,s37,nasa1,AG,Unstressed
1670,1670,1670,1670,n,52.96143913,55.21084629,600.0644111,424.8725676,9.355420898,170.4445473,s37,nasa,AG,Stressed
1671,1671,1671,1671,n,49.28004045,55.52860741,641.9510249,984.2330372,10.44668538,153.3318075,s37,nasa,AG,Stressed
1710,1710,1710,1710,n,82.43467289,52.20652777,569.8330356,607.2639319,15.54964257,337.1440885,s37,nisa1,AG,Unstressed
1711,1711,1711,1711,n,70.38194996,53.75065835,686.4959142,1000.594003,11.73481864,177.8083253,s37,nisa1,AG,Unstressed
1749,1749,1749,1749,n,78.58794194,53.48340802,859.6899242,979.6627507,4.7778278,46.39978411,s37,nisa,AG,Stressed
1750,1750,1750,1750,n,99.29856506,50.34810253,595.8742006,469.7498274,15.65777191,407.8461815,s37,nisa,AG,Stressed
1787,1787,1787,1787,n,56.55496824,52.38814293,622.8772768,663.947733,14.20845404,282.5842687,s37,sana1,AG,Stressed
1788,1788,1788,1788,n,52.58922352,47.14287342,1182.576642,1065.562177,6.614161182,65.70247089,s37,sana1,AG,Stressed
1815,1815,1815,1815,n,62.60306053,55.05499919,548.0713975,497.3369531,15.62732954,350.0943613,s37,sana,AG,Stressed
1853,1853,1853,1853,n,75.47183585,52.62274914,622.6990552,594.0056852,18.89682553,477.6875469,s37,sani1,AG,Stressed
1854,1854,1854,1854,n,58.81623583,49.28314788,1200.01997,1325.372581,4.216759569,30.35231245,s37,sani1,AG,Stressed
1892,1892,1892,1892,n,70.34886294,51.73758764,559.8976936,403.7309742,27.49042036,1035.871439,s37,sani,AG,Stressed
1893,1893,1893,1893,n,57.65582715,49.90997889,597.130091,433.9584945,14.26057219,380.0245652,s37,sani,AG,Stressed
2244,2244,2244,2244,r,30.48099259,48.08413291,868.8076227,635.1013573,14.91706191,341.1633954,s37,rasa1,AG,Unstressed
2245,2245,2245,2245,r,23.31185094,48.07791283,1108.883353,1144.887575,9.157585422,106.4737923,s37,rasa1,AG,Unstressed
2284,2284,2284,2284,r,74.86245465,NA,1810.351413,2340.489197,5.061317405,30.50564451,s37,rasa,AG,Stressed
2285,2285,2285,2285,r,46.55756897,47.77287265,1766.659466,1256.91018,4.019492139,40.75378222,s37,rasa,AG,Stressed
2322,2322,2322,2322,r,37.03442986,48.67522716,942.4034905,900.3564138,10.57489656,163.4161365,s37,risa1,AG,Unstressed
2323,2323,2323,2323,r,49.02790165,37.90661852,1557.720498,2143.782373,4.128587964,19.50950408,s37,risa1,AG,Unstressed
2361,2361,2361,2361,r,46.85491066,47.37191121,1976.14008,1207.578102,4.580960643,41.64456269,s37,risa,AG,Stressed
2362,2362,2362,2362,r,38.68775262,43.16602633,1545.673004,1412.199192,5.303649812,50.43589511,s37,risa,AG,Stressed
2401,2401,2401,2401,r,43.30818716,55.10142035,1273.101018,1416.543882,7.889292487,82.70113831,s37,sara1,AG,Stressed
2402,2402,2402,2402,r,19.41755945,44.84762864,1505.030139,1213.6924,3.571118992,30.5413406,s37,sara1,AG,Stressed
2441,2441,2441,2441,r,26.05255543,51.82909835,1264.614316,1225.885923,8.527274344,104.0014055,s37,sara,AG,Stressed
2442,2442,2442,2442,r,32.88650182,49.54839392,2339.188899,1572.687904,5.994320325,49.95431828,s37,sara,AG,Stressed
2480,2480,2480,2480,r,45.99733346,47.23366079,1623.61099,1526.550147,4.847757846,34.33096222,s37,sari1,AG,Stressed
2481,2481,2481,2481,r,37.72099664,48.74433876,1608.924414,1274.12757,3.361924155,28.09158407,s37,sari1,AG,Stressed
2520,2520,2520,2520,r,21.96740325,46.77339308,1616.731082,1804.457692,4.622758761,35.9440074,s37,sari,AG,Stressed
2521,2521,2521,2521,r,22.90582321,49.09103805,1604.184867,1421.198125,6.111574132,60.94370648,s37,sari,AG,Stressed
341,341,341,341,l,57.70162046,59.38421262,1162.091796,1240.955161,4.392966028,42.93919914,s38,lasa1,AG,Unstressed
342,342,342,342,l,75.59149125,58.11878273,1258.580224,1448.279008,3.969316938,32.69783734,s38,lasa1,AG,Unstressed
381,381,381,381,l,75.11422084,61.40273745,742.5675186,767.3082375,5.758549296,68.56347092,s38,lasa,AG,Stressed
382,382,382,382,l,75.0112537,60.34068227,632.3436668,479.4994211,8.665429568,155.8728259,s38,lasa,AG,Stressed
420,420,420,420,l,69.09157091,48.50409456,1424.143035,1262.220159,2.232894951,18.8287569,s38,lisa1,AG,Unstressed
421,421,421,421,l,114.0270091,48.34168016,7644.445284,1635.950337,0.137308255,2.904107658,s38,lisa1,AG,Unstressed
460,460,460,460,l,72.23295914,52.94775245,1312.046869,1240.743215,2.491161869,21.19976765,s38,lisa,AG,Stressed
461,461,461,461,l,84.6501254,53.6348677,1258.408586,1173.97931,2.324215296,19.2427629,s38,lisa,AG,Stressed
502,502,502,502,l,68.21833419,59.60103002,764.4846211,726.0129933,4.703337976,49.02975268,s38,sala1,AG,Stressed
503,503,503,503,l,73.62217228,57.79295852,572.558017,535.3374519,10.02445565,212.3016572,s38,sala1,AG,Stressed
542,542,542,542,l,61.16538446,56.67978542,648.9472366,926.9909199,13.0450482,215.9299575,s38,sala,AG,Stressed
543,543,543,543,l,58.87602246,57.02783474,593.0287655,390.8496301,11.72592994,268.3293502,s38,sala,AG,Stressed
580,580,580,580,l,77.08533039,53.92019322,2216.101319,1202.336272,0.984734577,12.35962356,s38,sali1,AG,Stressed
581,581,581,581,l,61.69943772,51.41035906,583.1814202,672.3734364,16.82468284,382.0371854,s38,sali1,AG,Stressed
620,620,620,620,l,57.62302965,54.53395696,670.1753752,550.7408383,5.130227171,51.30777695,s38,sali,AG,Stressed
621,621,621,621,l,46.91918211,46.02707008,622.600235,695.7199159,15.59895334,335.2413686,s38,sali,AG,Stressed
986,986,986,986,m,26.53684256,53.72718004,525.8162879,512.5709368,22.15750337,664.1226577,s38,masa1,AG,Unstressed
987,987,987,987,m,67.19103703,48.56860552,953.2321217,653.0075972,2.60008876,24.52704106,s38,masa1,AG,Unstressed
1026,1026,1026,1026,m,78.56589763,49.81022738,1066.612922,1151.682113,7.096168574,87.11900256,s38,masa,AG,Stressed
1027,1027,1027,1027,m,51.76553567,50.23497382,659.112163,484.0590964,6.061793049,96.13368861,s38,masa,AG,Stressed
1066,1066,1066,1066,m,74.10901185,49.71213817,587.9204291,643.4933682,17.88806049,428.7350222,s38,misa1,AG,Unstressed
1067,1067,1067,1067,m,55.485062,49.79118821,685.3746092,958.1846734,11.91348812,188.2649392,s38,misa1,AG,Unstressed
1106,1106,1106,1106,m,55.79042059,51.72708981,829.8497053,780.4996665,11.53989177,213.3507483,s38,misa,AG,Stressed
1107,1107,1107,1107,m,76.38351159,53.28083081,827.7310477,791.3288548,10.37051478,186.1176657,s38,misa,AG,Stressed
1147,1147,1147,1147,m,77.92934703,53.54013322,1359.123542,743.4381312,10.93263375,214.5413272,s38,sama1,AG,Stressed
1148,1148,1148,1148,m,73.64133423,53.78856729,1224.122441,888.1154859,8.586597558,142.6189553,s38,sama1,AG,Stressed
1187,1187,1187,1187,m,67.26702644,53.13196515,857.7235789,424.1189803,9.594471423,252.8562065,s38,sama,AG,Stressed
1188,1188,1188,1188,m,65.75974028,50.92015327,1065.008189,558.7947318,13.48182121,355.1530127,s38,sama,AG,Stressed
1226,1226,1226,1226,m,82.49356705,55.7958204,555.1215276,375.0958222,28.20693157,1146.758361,s38,sami1,AG,Stressed
1227,1227,1227,1227,m,71.37438235,51.95126601,814.6219778,1017.7845,11.02916755,166.5310831,s38,sami1,AG,Stressed
1266,1266,1266,1266,m,65.68543839,57.13333676,917.1818904,582.8637577,3.161030613,43.19524979,s38,sami,AG,Stressed
1267,1267,1267,1267,m,63.30840964,49.99529948,1083.63536,877.0248457,8.163573229,135.41896,s38,sami,AG,Stressed
1632,1632,1632,1632,n,58.79163254,54.03401677,1061.097791,899.505117,2.323154161,14.12042637,s38,nasa1,AG,Unstressed
1633,1633,1633,1633,n,59.99237225,52.55349317,920.2420395,1050.325268,6.852527605,89.24117181,s38,nasa1,AG,Unstressed
1672,1672,1672,1672,n,62.19800229,52.8903224,775.2092428,944.8925653,9.793496844,145.3996786,s38,nasa,AG,Stressed
1673,1673,1673,1673,n,34.58368816,50.31678636,845.8329446,1164.760552,7.622590267,93.21866501,s38,nasa,AG,Stressed
1712,1712,1712,1712,n,69.65921173,54.1667143,1011.135087,1664.863078,6.619318995,57.83665469,s38,nisa1,AG,Unstressed
1713,1713,1713,1713,n,77.66230613,52.69671567,1520.092738,1372.319143,2.684872955,22.980651,s38,nisa1,AG,Unstressed
1751,1751,1751,1751,n,120.2646659,51.98575541,723.7731017,783.4460454,11.00148435,193.5060945,s38,nisa,AG,Stressed
1752,1752,1752,1752,n,97.04751551,52.12356753,585.1815885,573.1144792,18.05832706,465.5022756,s38,nisa,AG,Stressed
1789,1789,1789,1789,n,68.27913587,52.58648381,811.5493647,666.9959135,6.16476914,97.80016445,s38,sana1,AG,Stressed
1790,1790,1790,1790,n,59.78581454,56.38042629,846.8321166,1060.36196,9.030150281,125.059387,s38,sana1,AG,Stressed
1816,1816,1816,1816,n,58.64897764,56.06300549,576.3060742,237.5054911,15.13101464,670.8212809,s38,sana,AG,Stressed
1817,1817,1817,1817,n,50.21039023,50.870471,956.9014297,696.5905739,10.86696961,215.6010277,s38,sana,AG,Stressed
1855,1855,1855,1855,n,80.68183264,53.50848693,591.7260711,458.9800085,18.77600467,550.8083051,s38,sani1,AG,Stressed
1856,1856,1856,1856,n,67.84035098,51.63757984,889.9546522,1037.328803,8.330848763,115.7783844,s38,sani1,AG,Stressed
1894,1894,1894,1894,n,63.86646327,55.9533859,852.1664919,946.4292064,8.803364776,132.1470707,s38,sani,AG,Stressed
1895,1895,1895,1895,n,59.61122541,50.05399857,793.1204272,682.6828387,8.195189099,158.0929952,s38,sani,AG,Stressed
